id;idPeriodico;periodico;url;fecha;fechaPublicacion;autor;seccion;palabrasClaves;titular;subtitular;imagen;contenido;derecho;otrosDerechos;subDerechos;EP
134;254971;EN;http://www.el-nacional.com/noticias/mundo/onu-investigara-muerte-fernando-alban_254971;09/10/2018;2018-10-282T07:21:00-0400;EFE;Mundo;Política, Mundo, Sociedad;ONU investigará muerte de Fernando Albán;Ravina Sahmadasani, portavoz de la Oficina, explicó que la muerte en custodia del concejal será uno de los asuntos que incluirá la investigación sobre las violaciones de los derechos humanos que realizará la entidad;http://en-cdnmed.agilecontent.com//resources/jpg/6/7/1539085386676.jpg;La Oficina del Alto Comisionado de Naciones Unidas para los Derechos Humanos investigará la muerte del concejal del municipio Libertador, Fernando Albán en el ámbito del informe que realiza el Consejo de Derechos Humanos sobre los presuntos abusos cometidos en ese país. Así lo confirmó en rueda de prensa Ravina Sahmadasani, portavoz de la Oficina, quien explicó que la muerte en custodia del concejal Albán será uno de los asuntos que incluirá la investigación sobre las supuestas violaciones de los derechos humanos que realizará la entidad. 'El Consejo de Derechos Humanos encargó a nuestra Oficina elaborar un informe sobre Venezuela, por lo que miraremos esto e investigaremos todos los aspectos de la situación de los derechos humanos en Venezuela'. En la última sesión del Consejo de Derechos Humanos, que concluyó a finales de septiembre, se adoptó una resolución que pide a la Oficina investigar los eventuales abusos y violaciones de las libertades individuales que se cometan en el país sudamericano y presentar públicamente dichas pesquisas. La portavoz explicó que han pedido a Venezuela acceso al país y que aún están esperando una respuesta 'pero que las líneas de comunicación están siempre abiertas'. 'El acceso al país nos permitirá hacer una investigación más profunda y mirar a todos los lados', subrayó. La Fiscalía informó la víspera que Albán, detenido por el atentado contra el presidente Nicolás Maduro, se suicidó en la sede del Servicio de Inteligencia (Sebin) y de que abrió una investigación por el hecho, pero su partido, Primero Justicia (PJ), denunció un asesinato. 'Hay mucha especulación sobre lo que pasó, si se suicidó, si lo lanzaron, si fue maltratado, hay mucha especulación y es por ello que necesitamos una investigación independiente y transparente para aclarar las circunstancias de su muerte', afirmó Shamadasani. Dicho esto, la portavoz subrayó que 'Albán estaba bajo la custodia del Estado y por lo tanto el Estado tenía la responsabilidad de velar por su seguridad, integridad personal y dignidad'. Agregó, además, que en la Oficina del Alto Comisionado están 'preocupados no solo por su muerte, sino por el hecho de que no había sido presentado ante un juez en las primeras 48 horas tal y como establece la ley venezolana;18;1.1;1.1.1.3;NO
135;259541;EN;http://www.el-nacional.com/noticias/sociedad/denuncian-que-directiva-del-huc-amenaza-con-armas-empleados-que-protestan_259541;13/11/2018;2018-11-317T10:19:00-0400;El Nacional Web;Sociedad;Hospitales, Sociedad;Denuncian que directiva del HUC amenaza con armas a empleados que protestan;Aseguran que los empleados del centro de salud han renunciado por las condiciones del lugar. Parte del personal que llegó a denunciar las condiciones hoy se encuentra bajo tratamiento psiquiátrico por las amenazas y persecuciones de las que fueron víctimas;http://en-cdnmed.agilecontent.com//resources/jpg/5/2/1542120830025.jpg;"Una trabajadora del Hospital Universitario de Caracas (HUC) denunció que el director del centro de salud, Fernando Alvarado, amenaza con un grupo de personas a los pacientes y empleados que denuncian las condiciones del lugar. 'Desde que llegó el director Fernando Alvarado implementó los grupos de choque: los que amenazan, los que maltratan a los pacientes y a los trabajadores por reclamar', aseguró a El Nacional Web. Explicó que uno de los sujetos encargado de las agresiones empujó y pateó a una mujer mayor de 50 años de edad. La situación fue denunciada ante la subdirectora; sin embargo, señala que tampoco recibieron una respuesta positiva de su parte. 'Regresamos y la subdirectora Anaida González volvió con lo mismo a amenazar a los trabajadores con pistola y demás', aseveró. La trabajadora dijo que tanto ella como sus compañeras sienten miedo por la situación, por lo que ciertas empleadas que alguna vez llegaron a protestar tuvieron que tomar un reposo psiquiátrico por las persecuciones y amenazas de muerte de las que eran víctimas. 'En estos momentos siento miedo, porque hablamos de una directiva, de una mujer que ya le ha sacado pistolas a las trabajadoras', comentó al tiempo que detalló que algunos trabajadores han renunciado tanto por la falta de condiciones como por las amenazas. Un solo ascensor Agregó que solo cuentan con un ascensor para cubrir la demanda del HUC, situación que ha sido denunciada por las trabajadoras del departamento de Nutrición y Dietética en la dirección del hospital. La empleada señaló que el único aparato que hay en el centro de salud es utilizado para movilizar comida, cadáveres y pacientes, lo que además de ir en contra de la higiene del lugar, complica la dinámica del hospital. 'Por ahí bajan a los muertos, suben a los pacientes, lo usan para todo. Entonces, ellos tenían que subir la comida y no pueden porque tienen que subir a los pacientes', explicó. Añadió que la alimentación de los pacientes es deficiente. 'Lo único que se les está dando a los pacientes es bollito con caraota', destacó.";1.3;2.1;1.3.3, 2.1.1;SI
136;261926;EN;http://www.el-nacional.com/noticias/protestas/habitantes-bolivar-protestaron-por-recibir-pernil_261926;03/12/2018;2018-12-337T10:12:00-0400;EL NACIONAL WEB;Protestas;Protestas, Sociedad;Habitantes de Bolívar protestaron por no recibir pernil;Los manifestantes aseguraron que es el segundo año consecutivo en el que no reciben el alimento;http://en-cdnmed.agilecontent.com//resources/jpg/1/0/1543846474401.jpg;Habitantes de la parroquia Simón Bolívar, en Ciudad Guayana (estado Bolívar), protestan la mañana de este lunes para reclamar que no han recibido el pernil prometido por el gobierno. La información fue compartida por la periodista Pableysa Ostos, corresponsal de El Nacional Web, quien informó en su cuenta de Twitter que los ciudadanos cerraron el acceso a la avenida Guayana, a la altura de La Casa de la Mujer. Ostos expresó que los manifestantes aseguraron que es el segundo año consecutivo que no reciben el pernil.;2.10;;2.10.1;SI
137;21863;EU;http://www.eluniversal.com/politica/21863/gobierno-tildo-de-hostil-resolucion-del-consejo-de-ddhh-de-la-onu-sobre-venezuela;28/09/2018;28/09/2018 01:43 pm;AVN;politica;NO_TIENE;Gobierno tildó de hostil resolución del Consejo de DDHH de la ONU sobre Venezuela;"El embajador de Venezuela ante la ONU señaló que la iniciativa del Consejo de DDHH de el organismo 'vulnera los principios del derecho internacional'";http://static.eluniversal.com/2018/07/09/jorge-valero.jpg;"Caracas.-El Gobierno venezolano, en representación del ante la Organización de Naciones Unidas (ONU), Jorge Valero- calificó de hostil la resolución aprobada este jueves por el Consejo de Derechos Humanos de ese organismo, en la cual se insta al Ejecutivo nacional a aceptar 'ayuda humanitaria' internacional para superar la crisis que vive el país. 'Rechazamos en los términos más enérgicos el proyecto de resolución. Es una iniciativa que vulnera los principios del derecho internacional, como lo son el respeto a la soberanía y la no injerencia en asuntos internos de los Estados, igualmente vulnera los pilares del multilateralismo como lo son el diálogo genuino y la cooperación', aseveró desde Ginebra, en Suiza, reseñó AVN.El diplomático señaló que la medida, impulsada por gobiernos del Grupo de Lima está sustentada en la 'falsa idea' de una 'crisis humanitaria', cuyo objetivo representa 'el comienzo de una escalada intervencionista' para derrocar el Gobierno nacional.'Los gobiernos que promueven este proyecto han declarado abiertamente que buscan remover y derrocar el Gobierno de Nicolás Maduro. Tenemos un pueblo que sufre por las medidas coercitivas unilaterales impuestas desde el exterior y que es amenazado con una intervención foránea que pretende establecer mecanismos de tutelate contra un país soberano', enfatizó. Valero apuntó que 'Venezuela es el país que más migrantes ha protegido', garantizándoles la protección de sus derechos fundamentales. En este sentido, apuntó que desde el extranjero se busca imponer 'un formato que no es más que un grosero mecanismo de intervención'. Por otro lado, aseveró que la migración de venezolanos al exterior se debe a la denominada 'guerra económica', que según el Gobierno, se traduce en agresiones financieras y sanciones coercitivas contra la población. La resolución sobre Venezuela solicita a la Alta Comisionada de DDHH de la ONU, Michelle Bachelet, preparar un informe exhaustivo sobre la situación del país. En esta línea, la también expresidenta de Chile pidió al Ejecutivo permitir la visita de una delegación de investigadores a territorio venezolano. Ante ello, el mandatario venezolano extendió una invitación formal a Bachelet para visitar Venezuela cuando lo considere pertinente. Maduro indicó que la Cancillería de la República está a la orden para realizar las coordinaciones respectivas, a fin de concretar la visita.";18;5;;NO
138;260758;EN;http://www.el-nacional.com/noticias/protestas/empleados-bolipuertos-exigieron-ajuste-salarial-amenazaron-con-cierre_260758;22/11/2018;2018-11-326T01:46:00-0400;El Nacional Web;Protestas;Caracas, Protestas, Gobierno;Empleados de Bolipuertos exigieron ajuste salarial y amenazaron con cierre;Los trabajadores se concentraron frente a la sede de Bolivariana de Puertos en Las Mercedes y pidieron la salida del presidente de la institución;http://en-cdnmed.agilecontent.com//resources/jpg/0/8/1542910964680.jpg;"Los trabajadores de Bolivariana de Puertos (Bolipuertos) realizaron una protesta este jueves en las oficinas ubicadas en Las Mercedes, Caracas, para exigir reajustes en sus salarios y la salida de Reinaldo Castañeda, presidente de la institución. 'Estamos aquí para reivindicar todos nuestros derechos y beneficios laborales adquiridos por un bloque como la comida y nuestro seguro en las clínicas no nos aceptan ni a nosotros ni a nuestros familiares', dijo un trabajador para Efecto Cocuyo. 'Mi sueldo es de 2.300 bolívares. No hago nada con eso. Tengo dos hijos y mis utilidades fueron de 600 bolívares. Queremos que se respete el sindicato legal. Estoy cansada de este engaño que tiene esta gerencia', dijo una de las manifestantes para el medio digital. Los empleados se congregaron en esta sede y amenazaron con realizar cierres y paralizaciones en varios puertos como La Guaira, La Ceiba y Puerto Cabello si no se les da respuesta con respecto a sus denuncias. 'Pedimos la destitución de Castañeda. Somos 6.500 trabajadores que no estamos en contra de nadie pero nos cansamos. Nos es posible que todas estas personas están pasando trabajos mientras 15 personas en esas oficinas se llenan los bolsillos', aseveró. La institución no se ha pronunciado al respecto de esta protestas y los trabajadores fueron advertidos con la llegada del Servicio Bolivariano de Inteligencia Nacional (Sebin) si no se iban del lugar. Un funcionario de Bolipueros recibió las quejas de los trabajadores pero los mismos continuaron frente al edificio.";2.3;;2.3.4;SI
139;260780;EN;http://www.el-nacional.com/noticias/sucesos/denuncian-que-eln-ocupa-areas-lara-falcon_260780;23/11/2018;2018-11-327T01:15:00-0400;SANDRA GUERRERO | Sguerrero@el-nacional.com;Sucesos;Falcón, Lara, Sucesos;Denuncian que el ELN ocupa áreas de Lara y Falcón;Javier Tarazona, director general de la ONG, entregó en el Ministerio Público fotografías satelitales de los asentamientos guerrilleros donde se encuentran;http://en-cdnmed.agilecontent.com//resources/jpg/3/6/1542928278263.jpg;"Javier Tarazona, director de FundaRedes, entregó ayer en el Ministerio Público la denuncia, acompañada con pruebas, de que la guerrilla colombiana, concretamente el ELN, ocupa parte de territorios en los estados Lara y Falcón. En Lara, los asentamientos están en Moroturo, San Miguel, Siquisiqui y Urdaneta; mientras que en Falcón, los irregulares ocupan Los Alambiques, la Sierra de San Luis y Churuguara. Tarazona explicó que en esas zonas el ELN actúa al margen de la ley 'mediante el microtráfico, narcotráfico, extorsión a ciudadanos, además del contrabando de minerales como oro, diamante y coltán hacia las costas de Falcón con destino a las islas de Aruba, Curazao y Bonaire. 'Estas son utilizadas como estrategia geopolítica', explicó Tarazona. Agregó que en más de 18 ocasiones ha formulado denuncias relacionadas con la actividad de la guerrilla en 14 estados del país y la Fiscalía sigue guardando silencio. Tarazona dijo que ve con mucha preocupación lo que está ocurriendo en el territorio nacional, donde además del ELN actúan otros grupos irregulares provenientes del vecino país. Igualmente manifestó que esas organizaciones cuentan con emisoras de radio y revistas, mediante las cuales reclutan y adoctrinan niños. El director de FundaRedes dijo que entregaría en el Ministerio Público las fotografías satelitales de cómo opera el Ejército de Liberación Nacional de forma temporal y permanente en los estados Lara y Falcón. Indicó que la entrega de esas evidencias tiene como fin que las autoridades, junto con las Fuerzas Armadas, inicien la investigación del grupo irregular en esos dos estados. En cuanto a las 18 denuncias formuladas ante el Ministerio Público por esa organización, indicó: 'Solo hemos encontrado silencio, no ha habido respuesta'. Reiteró que la guerrilla colombiana no solo ocupa las fronteras de Venezuela, sino que también está en el oriente, sur y centro del país 'para un mejor control político y social con al anuencia del gobierno', dijo. Al referirse a la muerte de integrantes de las FANB a manos de los grupos irregulares del vecino país, Tarazona manifestó que tienen conocimiento de que son cinco los militares ultimados este año. Uno en Zulia, dos murieron por la explosión de una mina y además de los tres integrantes de la GNB muertos en Amazonas, hace unas semanas. 'Esto, con la complicidad de las autoridades venezolanas', explicó. La investigación que adelanta FundaRedes indica que en el país actúan 10 grupos de irregulares, 'además del ELN y las FARC, Los Rastrojos, Urebeños, Botas de Cuero, Frente Bolivariano de Liberación y el Colectivo del Pueblo que lo dirige el ELN. Tarazona criticó la presencia de Rodrigo Granda, quien hace días se presentó en el país. 'Vino a hablar de paz, un hombre que tiene las manos manchadas de sangre', aseguró. ElDato En un operativo de la policía y de la Fiscalía colombiana apresaron a seis autores materiales e intelectuales del plagio del menor Cristo José, hijo de un alcalde, dijo el presidente Iván Duque. La captura fue en los límites con Venezuela donde el 3 de octubre ocurrió el secuestro.";CONTEXTO;;;NO
140;261210;EN;http://www.el-nacional.com/noticias/politica/frente-amplio-inicia-lucha-unitaria-hacia-transicion_261210;27/11/2018;2018-11-331T01:15:00-0400;RAFAEL LEÓN | @Rleon_9;Política;NO_TIENE;Frente Amplio inicia la lucha unitaria hacia la transición;'Es el comienzo de una etapa de reunificación de las fuerzas democráticas dispuestas a enfrentar la dictadura', señala la coalición en el manifiesto 'Venezuela libre', que presentó en la UCV;http://en-cdnmed.agilecontent.com//resources/jpg/4/9/1543280187694.jpg;El Aula Magna de la Universidad Central de Venezuela fue el centro del comienzo de otra fase de la lucha unitaria hacia un gobierno de transición y la reinstitucionalización del país. 'El Congreso Venezuela Libre marca el inicio de una etapa de reunificación de las fuerzas democráticas dispuestas a enfrentar la dictadura', fue el acuerdo principal del manifiesto que el Frente Amplio presentó. Dirigentes de gremios y sindicatos, rectores de universidades, la Iglesia, empresarios, estudiantes y políticos asistieron al acto para respaldar las propuestas. También estuvieron diplomáticos de Colombia, Argentina, México, Estados Unidos, Francia, Polonia, Países Bajos y representantes de la delegación de la Unión Europea. Víctor Márquez, presidente de la Asociación de Profesores de la UCV, y José Virtuoso, rector de la Universidad CatólicaAndrés Bello, fueron los encargados de cerrar el acto con la lectura del documento 'Venezuela libre', que recoge las conclusiones de las más de 1.800 iniciativas planteadas por los representantes de los sectores que participaron en los debates en los congresos regionales. 'Es la hora del encuentro, de la lucha compartida, del trabajo en equipo. Todos estamos convocados a dar el todo por el todo. A los amigos de la Asamblea Nacional y de los partidos le hemos dicho: Confiamos en ustedes, pero esperamos mucho más de ustedes', expresó Virtuoso minutos antes de que Márquez leyera el manifiesto en el que proponen un plan de transición pacífica y constitucional de la mano del Parlamento junto con los sectores democráticos del país previo al 10 de enero, fecha en la que vence el periodo del presidente Nicolás Maduro. 'Nos organizamos desde ahora en instancias tácticas, estratégicas y logísticas para darle cauce al creciente malestar social del pueblo venezolano –víctima de una terrible crisis humanitaria y de un brutal proceso de empobrecimiento generalizado– a través de la protesta pacífica de calle que aumente la presión sobre la dictadura y haga cesar la usurpación', dice. El Frente Amplio se comprometió a construir un 'acuerdo nacional', en el que queden establecidas las reglas de una transición 'ordenada e inmediata que garantice la plena vigencia de la Constitución'. También prometieron presentar un plan de políticas públicas para ejecutarlo en el momento de la reconstrucción nacional. En el texto ponen a disposición la plataforma para coordinar los reclamos sociales y la defensa de la democracia, ambos puntos son considerados esenciales para generar el paso a la democrática. 'Tenemos la gran responsabilidad de la esperanza de todo un país y lo que verán en este acto es el comienzo de esta nueva etapa de lucha', dijo en la apertura de la actividad Gerardo Blyde, coordinador de los congresos regionales. Aseguró que entrega un Frente Amplio 'revitalizado' luego de casi nueve meses de su creación. Al ex alcalde de Baruta le siguió el padre Luis Ugalde, ex rector de la UCAB, quien se refirió a la urgencia de la unidad de todos los sectores. 'Basta ya de la ruina del país. Todos  debemos estar unidos en el rescate de la Constitución democrática, descaradamente violada por un poder ilegitimo que se declara supraconstitucional'. El religioso agregó: 'Venezuela está con dolores de parto y necesita renacer. La política, la economía, la sociedad nos encontramos en un solo abrazo de la Venezuela libre y plural'. Le siguieron Elaisa Ferri, del Frente Amplio de Mujeres, y Marlon Díaz, presidente de la Federación de Centros Universitarios de la Universidad de Carabobo, quien celebró 'la lucha democrática' que dieron hace dos semanas en su casa de estudio. 'Los venezolanos no se rinden a pesar de la persecución política. Resistimos con valentía. Ese es el mejor homenaje que podemos rendir a líderes como el concejal Fernando Albán', recordó. Luego habló Ángel Oropeza, integrante de la Secretaria del Frente Amplio, que llamó a la articulación de todas las fuerzas y a la consolidación de una unidad superior. Negal Morales (Acción Democrática), secretario de la Asamblea Nacional, y los diputados Stalin Gonzalez (UNT) y Juan Miguel Matheus (Primero Justicia) expusieron las consideraciones políticas del congreso. Matheus indicó que la agenda de lucha está marcada por el 10 de enero, día en que se agrava la crisis política debido a que Maduro se juramentará con el desconocimiento de la mayoría del país y de la comunidad internacional. En el congreso se acordó una reunión entre el Legislativo y los delegados regionales del Frente Amplio para el 12 de diciembre, con el fin de discutir la posición que asumirán en enero. Sergio Sánchez, representante del chavismo disidente y que compartió escenario con Sairam Rivas, estudiante y ex presa política que estuvo en el Sebin, contó: 'Sairam, detenida en el periodo de gestión de Miguel Rodriguez Torres, y yo, que trabaje con él, estamos acá juntos dando una demostración de unidad'. Rivas fue la encargada de entregar las conclusiones de los congresos regionales a la directiva de la Asamblea Nacional para que sean incluidas en los debates. 'El Parlamento está llamado a desempeñar un importante papel constitucional frente al 10 de enero. Hacemos un llamado a unir esfuerzos entre todos los sectores para reinstitucionalizar al país, construir una democracia y recuperar Venezuela', señaló. Estrategia frente al 10-E Omar Barboza, presidente de la Asamblea Nacional, consideró que los sectores que desean un cambio en el país deben coincidir en una estrategia para afrontar la situación que se generará luego del 10 de enero. 'Hemos dicho que desde el 10 de enero no habrá un presidente electo, por lo cual debemos convenir en una estrategia para enfrentar este nuevo reto. Esperamos hacerlo unidos'. Indicó que el papel de los parlamentarios será de apoyo legislativo al tomar en cuenta en los debates las conclusiones del congreso. Negociación y condiciones Henrique Capriles, ex gobernador de Miranda, dijo que la transición para lograr la salida de la crisis se debe hacer con acuerdos y negociación que terminen en una convocatoria de elecciones libres y transparentes. 'No es verdad que una transición política tenga que ser obligatoriamente por un escenario de fuerza. Tenemos que permitir que exista una puerta para que quienes son responsables de esto, salgan', expresó al finalizar el congreso en el que estuvo sentado al lado de otros ex gobernadores, entre ellos Manuel Rosales y Liborio Guarulla.;12;CONTEXTO;;NO
141;256579;EN;http://www.el-nacional.com/noticias/politica/chavismo-originario-pide-cambio-gobierno_256579;21/10/2018;2018-10-294T01:15:00-0400;Estefani Brito;Política;NO_TIENE;'Chavismo originario' pide cambio de gobierno;Wilmer Nolasco, Juan Barreto e Indira Urbaneja entregaron una carta en la OEA y su secretario general, Luis Almagro, aceptó reunirse con ellos para discutir la crisis;http://en-cdnmed.agilecontent.com//resources/jpg/1/4/1540063374841.jpg;"La Plataforma Alternativa Bolivariana y el Movimiento Chavismo Originario, representados por Wilmer Nolasco, Juan Barreto e Indira Urbaneja, rechazaron el 'pastiche ideológico disfrazado de socialismo' que ostentan desde el poder quienes 'intentan negar y minimizar una crisis que trastoca todos los ámbitos de la vida nacional'. Pidieron que se dejara de colocar al 'chavismo' en la misma categoría que al Ejecutivo, puesto que mezclan a 'inocentes con corruptos, víctimas con victimarios y pueblo con cúpula'. Esta plataforma se cataloga como oposición dentro del chavismo y en una carta consignada el viernes ante la sede de la Organización de Estados Americanos, en Caracas, denunció que el chavismo crítico –el que rechaza la ruptura del orden constitucional y el quebrantamiento de los derechos y libertades– es 'perseguido, oprimido, chantajeado, amedrentado y calificado de traidor' por un gobierno que no admite crítica ni autocrítica. El documento destaca que el grupo propone 'un proceso de negociación, sincero, honesto y transparente que permita destrancar el juego político y asegurar una solución incluyente, pacífica y sostenible'. Instaron al secretario general de la OEA, Luis Almagro, a que actúe como mediador y observador de un proceso de negociación amplio, con acompañamiento de organismos internacionales equilibrados e imparciales, en el que estén incorporados oposición, militares, el pueblo chavista y todos los sectores de la sociedad 'que han sido invisibilizados', con el fin de lograr un cambio pacífico y concertado de gobierno, e iniciar una transición que permita restaurar la Constitución, instituciones y poderes, y atender a los ciudadanos para alcanzar el equilibrio económico y social. Además, de convocar a un proceso electoral con todas las garantías de ley que consideraron pero, no en estos momentos porque no es viable, dado que no existe una garantía de que los resultados serán aceptados. En un tuit, Almagro respondió que reconoce al pueblo chavista 'más allá de los horrores de la dictadura' y anunció que recibirá al 'chavismo originario' en fecha acordada para discutir la crisis de Venezuela. 'Esta crisis no distingue colores partidistas, ni entre oposición y seguidores del gobierno; es de todos los venezolanos y eso incluye a los que venimos del chavismo, los que tenemos conciencia revolucionaria y democrática, que admitimos y asumimos con sentido crítico los errores y consecuencias de la desviación la Constitución de 1999', sentenciaron.";18;CONTEXTO;;NO
142;261655;EN;http://www.el-nacional.com/noticias/educacion/colegios-privados-han-cerrado-sus-puertas-nueva-esparta_261655;30/11/2018;2018-11-334T11:11:00-0400;EL NACIONAL WEB;Educación;Educación, Crisis económica, Sociedad;12 colegios privados han cerrado sus puertas en Nueva Esparta;El aumento de salarios y crisis económica en general ha afectado a varias instituciones privadas en la Isla de Margarita;http://en-cdnmed.agilecontent.com//resources/jpg/4/1/1543590781214.jpg;Yanet López, asesora de la Asociación Nacional de Institutos Educativos Privados, informó que los constantes aumentos salariales han generado crisis en los planteles privados la Isla de Margarita, en Nueva Esparta, donde algunos ya han cerrado sus puertas debido a esta situación. López indicó a Unión Radio que actualmente hay un total de 12 colegios que no pudieron dar inicio al año escolar 2018 – 2019. Asimismo, aseguró que aunque algunas instituciones se han mantenido, deben realizarse esfuerzos permanentes para mantenerlas operativas. Por otra parte, la asesora resaltó que hay padres y representantes que han brindado su apoyo para la continuidad de la educación en las aulas y denunció que, tras los desajustes económicos, se han descuidado las infraestructuras de los planteles. Con información de Unión Radio.;2.1;;2.1.1;NO
143;252340;EN;http://www.el-nacional.com/noticias/protestas/enfermeros-zulia-protestaron-para-exigir-mejoras-salariales_252340;19/09/2018;2018-09-262T10:21:00-0400;EL NACIONAL WEB;Protestas;Salud, Zulia, Protestas;Enfermeros de Zulia protestaron para exigir mejoras salariales;Manifestantes del sector salud han protestado por la eliminación de los contratos colectivos;http://en-cdnmed.agilecontent.com//resources/jpg/2/2/1537368582722.jpg;"Enfermeros del estado Zulia protestaron este martes en las cercanías del Hospital Central de Maracaibo, para exigir el aumento de salarios luego de las medidas económicas anunciadas por el gobierno nacional. 'Nosotros no tenemos salario, tenemos limosnas cada vez que cobramos. El sueldo no nos alcanza', señaló una de las manifestantes en una transmisión de VPItv. Esta semana se han registrado diversas manifestaciones y protestas del sector salud, luego de la eliminación de los contratos colectivos para los trabajadores.";2.3;;2.3.4;SI
144;260852;EN;http://www.el-nacional.com/noticias/protestas/docentes-protestaron-merida-para-exigir-mejoras-salariales_260852;23/11/2018;2018-11-327T10:47:00-0400;El Nacional Web;Protestas;Mérida, Protestas, Sociedad;Docentes protestaron en Mérida para exigir mejoras salariales;Un grupo de personas impidió por más de dos horas el paso de los vehículos;http://en-cdnmed.agilecontent.com//resources/jpg/8/7/1542983848578.jpg;Un grupo de docentes adscritos a la Gobernación del estado Mérida realizan una protestaron este viernes para exigir mejoras salariales. Leonardo León,  corresponsal de El Nacional en la entidad, explicó vía Twitter que las personas se encuentran en una avenida de la parroquia Santa Cruz de Mora. En la imagen difundida por el periodista se puede observar cómo los docentes cerraron la vía para impedir el paso de los vehículos. Las personas sostienen banderas y carteles con mensajes alusivos a su protesta.;2.3;;2.3.4;SI
145;252957;EN;http://www.el-nacional.com/noticias/sociedad/denunciaron-que-propietario-farmacia-amazonas-tiene-dias-detenido_252957;23/09/2018;2018-09-266T07:02:00-0400;El Nacional Web;Sociedad;Amazonas, Sociedad;Denunciaron que propietario de farmacia en Amazonas tiene 30 días detenido;El dirigente político Liborio Guarulla aseguró que el detenido, junto a su esposa, colaboraron activamente en el auxilio de ciudadanos durante la emergencia por inundaciones en el estado;http://en-cdnmed.agilecontent.com//resources/jpg/8/3/1502901328638.jpg;"Liborio Guarulla, ex gobernador del estado Amazonas, denunció este domingo que el copropietario de la farmacia Autana lleva 30 días preso. Los funcionarios de seguridad que apresaron al comerciante alegaron 'conmoción social'. 'Carlos Acevedo, copropietario de la farmacia Autana en Puerto Ayacucho, lleva 30 días preso por 'orden superior' de Maduro y el Servicio Bolivariano de Inteligencia (Sebin), por 'conmoción social'', indicó el ex gobernador en Twitter. El dirigente político aseguró que el detenido, junto a su esposa, colaboraron activamente en el auxilio de ciudadanos durante la emergencia por inundaciones en el estado. 'La verdad es que junto a su esposa fueron los que más salvaron vidas durante la emergencia por inundaciones en Amazonas', aseveró Guarulla.";1.2;2.1;1.2.1.3, 2.1.1;NO
146;253768;EN;http://www.el-nacional.com/noticias/protestas/trabajadores-venalum-exigen-respeto-contrato-colectivo_253768;30/09/2018;2018-09-273T09:38:00-0400;El Nacional Web;Protestas;NO_TIENE;Trabajadores de Venalum exigen respeto al contrato colectivo;Los empleados realizaron una asamblea para denunciar la violación del gobierno a las tablas salariales;http://en-cdnmed.agilecontent.com//resources/jpg/6/7/1538313557176.jpg;Trabajadores de la Industria Venezolana de Aluminio (Venalum) exigen respeto por parte del gobierno al contrato colectivo. Reportes de Twitter indican que los empleados realizaron una asamblea este domingo para denunciar que, tras el pago de la quincena, el gobierno violó también las tablas salariales. Usuarios reportan que los portones de las empresas básicas de Guayana amanecieron cerrados;2.3;;2.3.4;SI
147;256086;EN;http://www.el-nacional.com/noticias/sucesos/reportaron-hallazgo-siete-cadaveres-mina-tumeremo_256086;17/10/2018;2018-10-290T08:09:00-0400;El Nacional Web;Sucesos;Sucesos, Bolívar, Sociedad;Reportaron hallazgo de siete cadáveres en la mina de Tumeremo;Familiares de los fallecidos protestaron para exigir la entrega de los cuerpos;http://en-cdnmed.agilecontent.com//resources/jpg/9/4/1539778074949.jpg;Américo de Grazia, diputado a la Asamblea Nacional por el estado Bolívar, informó este martes que fueron encontrados siete cadáveres en la mina El Candado de Tumeremo. El hallazgo lo realizaron funcionarios de las comisiones delegadas para el caso. 'Siendo las 7:40 pm de la noche en Tumeremo confirman el ingreso al Fuerte Militar Tarabay de 7 cadáveres en avanzado estado de descomposición, 3 mujeres y 4 hombres, aún no identificados', escribió el parlamentario en Twitter. A su vez, indicó que familiares de los fallecidos protestaron en la Troncal 10, a la altura del terminal de pasajeros, en rechazo a lo ocurrido con los mineros de la entidad, además exigieron que se les haga entrega de los cuerpos de los difuntos. 'Cierra troncal 10 a la altura del terminal de pasajero. En protesta por el hermetismo oficial sobre la masacre de bochinche perpetrada por ELN el pasado domingo. Familiares requieren la entrega de los cadáveres. Sucede exactamente lo mismo de la anterior masacre', dijo el diputado. Este martes, luego de la masacre que tuvo lugar en la mina Los Candados de Tumeremo fallecieron 16 personas y se reportaron al menos 16 heridos. De acuerdo con de Grazia, los mineros fueron emboscados por el Ejército de Liberación Nacional de Colombia.;3.2;1.10;3.2.1, 1.10.1;NO
